Product_ID,Warehouse,Order_Date,Shipment_Date,Lead_Time,Demand_Forecast,Inventory_Level,Stockout_Flag,Backorder_Flag,Supplier_ID,Order_Quantity,Shipment_Quantity,Product_Category,Product_Price,Customer_ID,Order_Priority,Actual_Lead_Time,Lead_Time_Variance,Demand_vs_Inventory,Fulfillment_Rate,Stockout_Risk
5736,A,2023-01-09,2023-01-10,7,969,218,1,0,289,76,7,Clothing,17.55,5171,High,1,-6,751,9.210526315789473,0
2802,D,2023-01-09,2023-01-10,1,270,419,0,0,376,83,61,Food,294.79,5377,Low,1,0,-149,73.49397590361446,0
9155,A,2023-01-09,2023-01-10,7,873,51,0,0,495,18,14,Clothing,235.63,2874,Low,1,-6,822,77.77777777777779,1
9120,C,2023-01-09,2023-01-10,2,679,21,0,0,356,19,2,Furniture,48.59,1960,Low,1,-1,658,10.526315789473683,1
7616,D,2023-01-09,2023-01-10,6,625,421,0,1,302,28,22,Electronics,451.57,4316,Medium,1,-5,204,78.57142857142857,1
6534,C,2023-01-09,2023-01-10,8,641,98,0,0,124,12,60,Food,144.25,6459,High,1,-7,543,500.0,1
5061,C,2023-01-09,2023-01-10,5,209,445,0,0,274,96,45,Clothing,507.95,8675,High,1,-4,-236,46.875,0
1262,B,2023-01-09,2023-01-10,3,311,448,1,0,300,52,20,Clothing,460.1,5902,High,1,-2,-137,38.46153846153847,0
7287,B,2023-01-09,2023-01-10,8,875,130,1,0,394,77,26,Furniture,230.49,7985,Medium,1,-7,745,33.76623376623377,0
9815,C,2023-01-10,2023-01-11,8,537,87,0,0,382,87,59,Clothing,800.36,9111,Low,1,-7,450,67.81609195402298,1
3049,C,2023-01-10,2023-01-11,4,421,135,0,0,192,58,68,Electronics,927.55,9443,High,1,-3,286,117.24137931034481,1
6423,A,2023-01-10,2023-01-11,8,999,495,0,0,149,94,39,Clothing,142.72,9174,High,1,-7,504,41.48936170212766,1
5548,D,2023-01-10,2023-01-11,5,813,373,1,0,318,22,23,Food,106.4,6325,Medium,1,-4,440,104.54545454545455,0
4108,A,2023-01-10,2023-01-11,5,183,38,0,0,255,45,80,Clothing,351.35,4587,High,1,-4,145,177.77777777777777,1
8158,B,2023-01-10,2023-01-11,3,475,17,0,0,156,62,25,Food,614.34,4100,Medium,1,-2,458,40.32258064516129,1
8400,B,2023-01-10,2023-01-11,7,152,104,0,0,330,42,73,Clothing,635.67,2590,High,1,-6,48,173.80952380952382,1
4170,A,2023-01-10,2023-01-11,9,966,386,0,0,437,67,53,Electronics,628.71,3793,Medium,1,-8,580,79.1044776119403,1
3255,D,2023-01-10,2023-01-11,9,595,145,0,0,306,9,11,Clothing,579.96,1614,Low,1,-8,450,122.22222222222223,1
2154,C,2023-01-10,2023-01-11,1,355,335,0,0,371,64,25,Electronics,391.92,6558,Medium,1,0,20,39.0625,1
5499,A,2023-01-10,2023-01-11,1,685,223,0,2,314,15,31,Electronics,784.18,9437,Low,1,0,462,206.66666666666669,1
7295,B,2023-01-10,2023-01-11,5,319,116,0,0,283,30,46,Clothing,953.68,9112,High,1,-4,203,153.33333333333334,1
7197,D,2023-01-10,2023-01-11,1,754,0,0,0,390,26,27,Food,593.73,1408,Low,1,0,754,103.84615384615385,1
2648,B,2023-01-10,2023-01-11,4,199,116,0,1,401,94,63,Furniture,227.23,7648,High,1,-3,83,67.02127659574468,1
6539,D,2023-01-10,2023-01-11,1,228,383,0,1,166,69,47,Food,566.16,4850,High,1,0,-155,68.11594202898551,0
5199,D,2023-01-10,2023-01-11,2,318,25,0,0,346,95,14,Clothing,757.99,4456,Low,1,-1,293,14.736842105263156,1
9445,D,2023-01-10,2023-01-11,2,576,435,0,0,115,22,23,Furniture,831.39,2477,High,1,-1,141,104.54545454545455,1
3557,A,2023-01-10,2023-01-11,4,882,495,0,0,434,54,16,Clothing,721.07,3405,High,1,-3,387,29.629629629629626,1
6592,A,2023-01-10,2023-01-11,8,557,11,0,0,310,58,20,Furniture,891.59,3440,Low,1,-7,546,34.48275862068966,1
1098,A,2023-01-10,2023-01-11,2,121,293,0,0,173,79,3,Food,952.5,1097,High,1,-1,-172,3.79746835443038,0
3200,D,2023-01-10,2023-01-11,9,789,340,0,0,472,53,6,Food,497.09,4120,Low,1,-8,449,11.320754716981133,1
3961,D,2023-01-10,2023-01-11,9,659,168,0,0,404,99,29,Electronics,545.56,2985,Low,1,-8,491,29.292929292929294,1
5973,B,2023-01-10,2023-01-11,2,728,52,0,0,117,19,4,Electronics,344.14,5006,High,1,-1,676,21.052631578947366,1
5433,C,2023-01-10,2023-01-11,1,428,268,1,1,121,34,65,Clothing,662.3,6362,Medium,1,0,160,191.1764705882353,0
3869,A,2023-01-11,2023-01-12,9,987,247,0,0,205,82,8,Clothing,599.69,2395,Low,1,-8,740,9.75609756097561,1
1956,D,2023-01-11,2023-01-12,2,790,127,1,0,218,14,48,Furniture,186.93,5930,High,1,-1,663,342.85714285714283,0
9352,B,2023-01-11,2023-01-12,8,579,75,1,1,115,22,84,Furniture,697.41,9618,High,1,-7,504,381.8181818181818,0
6699,B,2023-01-11,2023-01-12,3,884,268,0,2,283,88,16,Electronics,806.97,8503,Medium,1,-2,616,18.181818181818183,1
7944,B,2023-01-11,2023-01-12,1,973,145,1,1,102,13,47,Furniture,189.23,9797,Low,1,0,828,361.53846153846155,0
5493,A,2023-01-11,2023-01-12,1,438,402,0,0,222,64,31,Electronics,172.57,9338,Medium,1,0,36,48.4375,1
5911,A,2023-01-11,2023-01-12,2,971,402,0,1,342,56,96,Electronics,642.69,9491,Low,1,-1,569,171.42857142857142,1
4987,C,2023-01-11,2023-01-12,7,958,498,0,1,390,72,98,Furniture,125.01,6145,High,1,-6,460,136.11111111111111,1
7015,B,2023-01-11,2023-01-12,6,278,453,0,0,204,42,29,Clothing,811.47,3965,Low,1,-5,-175,69.04761904761905,0
2218,A,2023-01-11,2023-01-12,2,520,47,0,0,202,66,76,Furniture,646.54,6765,High,1,-1,473,115.15151515151516,1
5496,B,2023-01-11,2023-01-12,4,581,198,0,0,307,63,68,Clothing,42.08,9740,High,1,-3,383,107.93650793650794,1
5735,D,2023-01-11,2023-01-12,2,148,70,0,0,248,42,43,Electronics,772.71,4012,Medium,1,-1,78,102.38095238095238,1
5555,B,2023-01-11,2023-01-12,1,926,411,0,0,292,91,34,Electronics,514.8,5074,High,1,0,515,37.362637362637365,1
9050,C,2023-01-11,2023-01-12,3,866,91,0,0,412,34,6,Clothing,501.19,5301,Medium,1,-2,775,17.647058823529413,1
4446,A,2023-01-11,2023-01-12,4,129,402,0,2,321,29,49,Electronics,318.77,7311,Low,1,-3,-273,168.9655172413793,0
2045,D,2023-01-11,2023-01-12,5,184,463,1,0,146,26,60,Electronics,290.64,1375,Low,1,-4,-279,230.76923076923075,0
7893,A,2023-01-11,2023-01-12,5,888,208,0,0,403,23,51,Furniture,505.31,6322,High,1,-4,680,221.73913043478262,1
2693,D,2023-01-11,2023-01-12,7,601,341,0,0,266,36,9,Furniture,13.12,9060,Medium,1,-6,260,25.0,1
4436,B,2023-01-11,2023-01-12,8,645,338,0,1,186,9,5,Electronics,797.16,2182,Medium,1,-7,307,55.55555555555556,1
9754,B,2023-01-11,2023-01-12,9,428,47,0,0,325,85,64,Furniture,786.17,7648,High,1,-8,381,75.29411764705883,1
6895,C,2023-01-11,2023-01-12,7,709,28,0,0,219,42,16,Electronics,738.2,9847,Medium,1,-6,681,38.095238095238095,1
4354,C,2023-01-11,2023-01-12,5,533,175,1,0,347,67,59,Electronics,606.49,6476,Low,1,-4,358,88.05970149253731,0
1225,D,2023-01-11,2023-01-12,9,687,18,0,1,452,7,56,Clothing,302.62,5394,Medium,1,-8,669,800.0,1
5893,C,2023-01-11,2023-01-12,8,786,494,0,0,243,23,65,Furniture,661.4,9314,Low,1,-7,292,282.60869565217394,1
8022,C,2023-01-12,2023-01-13,9,952,354,1,0,332,32,84,Furniture,137.86,4338,Medium,1,-8,598,262.5,0
6600,C,2023-01-12,2023-01-13,8,348,46,1,0,449,23,35,Electronics,270.76,2654,Low,1,-7,302,152.17391304347828,0
8996,C,2023-01-12,2023-01-13,6,951,344,0,2,102,16,10,Clothing,54.74,2447,High,1,-5,607,62.5,1
8683,B,2023-01-12,2023-01-13,4,233,59,0,0,336,69,89,Food,860.88,9082,Low,1,-3,174,128.9855072463768,1
5642,C,2023-01-12,2023-01-13,9,789,175,0,0,416,13,47,Furniture,830.07,4257,Low,1,-8,614,361.53846153846155,1
8679,B,2023-01-12,2023-01-13,9,464,254,0,0,357,10,92,Food,456.34,9346,Low,1,-8,210,919.9999999999999,1
9208,B,2023-01-12,2023-01-13,9,839,403,0,0,125,59,35,Furniture,443.23,7100,High,1,-8,436,59.32203389830508,1
8339,A,2023-01-12,2023-01-13,3,674,228,0,0,117,2,62,Electronics,926.73,3216,High,1,-2,446,3100.0,1
3205,B,2023-01-12,2023-01-13,3,879,146,0,0,421,80,33,Furniture,678.4,8928,Medium,1,-2,733,41.25,1
2069,B,2023-01-12,2023-01-13,6,524,297,0,0,395,52,15,Furniture,712.22,5435,High,1,-5,227,28.846153846153843,1
4444,C,2023-01-12,2023-01-13,6,514,332,0,0,230,1,85,Electronics,365.66,6988,Low,1,-5,182,8500.0,1
2060,B,2023-01-12,2023-01-13,6,869,238,1,0,116,70,35,Clothing,298.72,9414,Low,1,-5,631,50.0,0
3327,D,2023-01-12,2023-01-13,5,755,331,0,0,357,54,10,Furniture,123.23,4537,High,1,-4,424,18.51851851851852,1
4420,C,2023-01-12,2023-01-13,5,611,432,0,0,169,19,80,Electronics,81.8,9181,Medium,1,-4,179,421.05263157894734,1
1301,C,2023-01-12,2023-01-13,2,484,398,0,2,284,97,20,Electronics,906.47,2036,Low,1,-1,86,20.618556701030926,1
1606,C,2023-01-12,2023-01-13,7,487,187,1,0,148,28,8,Clothing,907.29,9907,Low,1,-6,300,28.57142857142857,0
4170,A,2023-01-12,2023-01-13,4,914,323,1,0,412,5,95,Food,234.75,1213,Low,1,-3,591,1900.0,0
1699,C,2023-01-12,2023-01-13,3,548,334,0,1,411,76,8,Clothing,47.0,1014,Medium,1,-2,214,10.526315789473683,1
6088,B,2023-01-12,2023-01-13,8,663,208,0,0,175,30,13,Electronics,352.98,5522,High,1,-7,455,43.333333333333336,1
1190,D,2023-01-12,2023-01-13,4,402,410,1,1,376,81,88,Electronics,952.37,3932,Low,1,-3,-8,108.64197530864197,0
1980,C,2023-01-12,2023-01-13,4,198,74,1,0,115,19,76,Electronics,312.01,2831,Low,1,-3,124,400.0,0
3975,C,2023-01-12,2023-01-13,8,405,182,0,0,105,42,59,Furniture,866.59,3343,High,1,-7,223,140.47619047619045,1
7102,D,2023-01-12,2023-01-13,1,656,86,0,0,133,25,81,Furniture,818.2,4324,Medium,1,0,570,324.0,1
2184,C,2023-01-12,2023-01-13,9,141,270,0,0,158,35,47,Food,944.97,9876,High,1,-8,-129,134.28571428571428,0
4327,A,2023-01-13,2023-01-14,7,567,179,0,0,166,9,60,Food,501.74,4823,High,1,-6,388,666.6666666666667,1
4394,B,2023-01-13,2023-01-14,2,539,414,1,1,354,96,41,Furniture,922.74,8353,Medium,1,-1,125,42.70833333333333,0
9319,D,2023-01-13,2023-01-14,6,426,244,0,0,396,39,52,Furniture,744.41,5593,High,1,-5,182,133.33333333333331,1
2816,D,2023-01-13,2023-01-14,8,668,345,0,0,256,56,76,Clothing,869.31,3194,Medium,1,-7,323,135.71428571428572,1
6854,A,2023-01-13,2023-01-14,5,132,6,0,1,131,38,54,Furniture,736.01,4191,High,1,-4,126,142.10526315789474,1
7709,B,2023-01-13,2023-01-14,6,511,268,0,2,109,15,36,Food,466.57,7319,Medium,1,-5,243,240.0,1
1569,A,2023-01-13,2023-01-14,8,725,437,0,0,291,46,77,Electronics,919.88,2451,High,1,-7,288,167.3913043478261,1
6442,B,2023-01-13,2023-01-14,6,911,12,0,1,474,37,99,Furniture,802.54,3006,High,1,-5,899,267.5675675675676,1
2895,A,2023-01-13,2023-01-14,9,213,499,0,0,318,90,69,Clothing,644.74,5117,High,1,-8,-286,76.66666666666667,0
3733,C,2023-01-13,2023-01-14,9,607,403,1,0,448,60,13,Electronics,488.21,7625,High,1,-8,204,21.666666666666668,0
4863,A,2023-01-13,2023-01-14,9,155,225,0,0,176,62,72,Furniture,103.68,1495,High,1,-8,-70,116.12903225806453,0
8455,D,2023-01-13,2023-01-14,6,655,265,0,0,119,31,11,Furniture,817.32,3078,Medium,1,-5,390,35.483870967741936,1
5014,D,2023-01-13,2023-01-14,9,823,241,0,0,255,30,8,Electronics,422.21,4332,Low,1,-8,582,26.666666666666668,1
2686,D,2023-01-13,2023-01-14,3,451,379,0,0,126,66,31,Electronics,365.83,8580,Medium,1,-2,72,46.96969696969697,1
4009,A,2023-01-13,2023-01-14,5,428,179,0,0,252,7,62,Electronics,238.34,1126,Low,1,-4,249,885.7142857142858,1
8806,D,2023-01-13,2023-01-14,2,645,420,1,0,479,30,12,Clothing,546.21,2873,Low,1,-1,225,40.0,0
1154,D,2023-01-13,2023-01-14,8,369,179,0,1,384,33,11,Clothing,831.57,3140,High,1,-7,190,33.33333333333333,1
2409,C,2023-01-13,2023-01-14,4,295,125,0,2,215,38,17,Clothing,296.7,7849,High,1,-3,170,44.73684210526316,1
1784,C,2023-01-13,2023-01-14,6,512,498,0,0,349,84,27,Electronics,921.45,8437,High,1,-5,14,32.142857142857146,1
9096,B,2023-01-13,2023-01-14,6,736,282,0,0,498,19,77,Furniture,402.98,7102,Medium,1,-5,454,405.2631578947368,1
8560,B,2023-01-13,2023-01-14,5,178,417,0,0,144,9,13,Electronics,969.72,5538,Low,1,-4,-239,144.44444444444443,0
8343,B,2023-01-13,2023-01-14,1,866,355,0,0,385,86,86,Food,679.86,6684,Medium,1,0,511,100.0,1
8206,A,2023-01-13,2023-01-14,7,756,189,0,1,393,32,44,Furniture,373.54,7118,High,1,-6,567,137.5,1
6596,B,2023-01-13,2023-01-14,8,182,15,0,1,387,30,58,Furniture,983.8,5324,Low,1,-7,167,193.33333333333334,1
6801,A,2023-01-14,2023-01-15,1,841,314,0,0,405,6,88,Electronics,598.37,3352,Medium,1,0,527,1466.6666666666665,1
3806,A,2023-01-14,2023-01-15,7,236,20,0,0,170,61,30,Food,770.96,8035,Medium,1,-6,216,49.18032786885246,1
1537,B,2023-01-14,2023-01-15,4,638,15,0,0,262,81,13,Clothing,457.27,2408,Medium,1,-3,623,16.049382716049383,1
6986,B,2023-01-14,2023-01-15,6,788,464,0,2,175,37,8,Electronics,128.1,1898,High,1,-5,324,21.62162162162162,1
2841,A,2023-01-14,2023-01-15,9,818,462,0,0,442,79,69,Furniture,964.39,7610,High,1,-8,356,87.34177215189874,1
9716,C,2023-01-14,2023-01-15,5,405,268,0,0,104,71,64,Electronics,328.51,7349,Low,1,-4,137,90.14084507042254,1
7971,D,2023-01-14,2023-01-15,8,410,32,0,0,206,78,52,Food,918.74,1278,Low,1,-7,378,66.66666666666666,1
6625,D,2023-01-14,2023-01-15,5,487,181,0,0,218,20,6,Electronics,908.48,5074,Low,1,-4,306,30.0,1
3950,D,2023-01-14,2023-01-15,2,824,68,1,0,386,30,71,Food,104.05,5074,Medium,1,-1,756,236.66666666666666,0
8992,C,2023-01-14,2023-01-15,4,965,410,0,0,196,18,54,Furniture,123.56,8630,Low,1,-3,555,300.0,1
5780,A,2023-01-14,2023-01-15,2,648,51,0,1,280,63,22,Food,615.93,9419,High,1,-1,597,34.92063492063492,1
3368,B,2023-01-14,2023-01-15,7,605,64,0,0,100,61,63,Electronics,45.53,8146,High,1,-6,541,103.27868852459017,1
7655,A,2023-01-14,2023-01-15,7,487,299,1,0,185,57,94,Clothing,426.95,7933,High,1,-6,188,164.91228070175438,0
9173,A,2023-01-14,2023-01-15,3,392,413,0,1,164,22,79,Clothing,532.51,7718,Medium,1,-2,-21,359.09090909090907,0
5495,B,2023-01-14,2023-01-15,7,278,406,0,0,498,89,37,Clothing,204.82,1623,Medium,1,-6,-128,41.57303370786517,0
7002,C,2023-01-14,2023-01-15,1,771,334,1,2,202,88,56,Food,772.47,7030,Medium,1,0,437,63.63636363636363,0
7614,D,2023-01-14,2023-01-15,1,528,227,0,0,123,95,41,Food,437.27,3633,High,1,0,301,43.15789473684211,1
6919,D,2023-01-14,2023-01-15,9,979,466,0,0,250,49,60,Food,428.91,5586,High,1,-8,513,122.44897959183673,1
1853,A,2023-01-14,2023-01-15,6,623,221,0,0,402,18,20,Furniture,242.01,2140,High,1,-5,402,111.11111111111111,1
5146,C,2023-01-14,2023-01-15,5,780,271,0,0,490,98,95,Food,888.92,6085,Low,1,-4,509,96.93877551020408,1
4769,D,2023-01-14,2023-01-15,6,411,438,0,0,352,61,69,Electronics,21.11,8086,Low,1,-5,-27,113.11475409836065,0
1574,C,2023-01-14,2023-01-15,6,179,17,0,0,106,82,45,Electronics,16.82,5084,High,1,-5,162,54.87804878048781,1
2148,B,2023-01-14,2023-01-15,1,113,217,1,0,103,78,58,Clothing,995.5,7293,Medium,1,0,-104,74.35897435897436,0
7293,A,2023-01-14,2023-01-15,5,153,272,0,0,350,68,76,Furniture,30.88,7288,Low,1,-4,-119,111.76470588235294,0
7457,A,2023-01-15,2023-01-16,9,546,458,1,0,281,7,37,Clothing,163.59,2041,Low,1,-8,88,528.5714285714286,0
8509,C,2023-01-15,2023-01-16,4,865,307,0,0,203,7,94,Food,884.09,2956,High,1,-3,558,1342.857142857143,1
5777,D,2023-01-15,2023-01-16,3,164,172,0,0,151,65,39,Food,619.57,4643,Medium,1,-2,-8,60.0,0
4854,C,2023-01-15,2023-01-16,1,471,55,1,0,181,40,3,Food,628.74,6404,High,1,0,416,7.5,0
3491,B,2023-01-15,2023-01-16,2,602,348,0,0,435,24,77,Food,480.97,7888,High,1,-1,254,320.83333333333337,1
4124,D,2023-01-15,2023-01-16,3,669,437,0,0,147,32,75,Clothing,159.1,3665,Medium,1,-2,232,234.375,1
6691,D,2023-01-15,2023-01-16,4,195,8,0,0,450,10,74,Food,373.45,5440,High,1,-3,187,740.0,1
4051,C,2023-01-15,2023-01-16,7,632,496,0,0,316,9,94,Clothing,720.74,8418,Low,1,-6,136,1044.4444444444446,1
1004,B,2023-01-15,2023-01-16,6,359,400,1,0,421,39,73,Clothing,490.51,7549,Medium,1,-5,-41,187.17948717948718,0
6222,D,2023-01-15,2023-01-16,8,684,282,0,0,465,3,94,Furniture,732.51,9757,Low,1,-7,402,3133.333333333333,1
6315,A,2023-01-15,2023-01-16,9,347,292,0,0,480,99,93,Furniture,17.18,1972,High,1,-8,55,93.93939393939394,1
5869,B,2023-01-15,2023-01-16,6,226,21,0,0,281,69,38,Clothing,659.21,9528,Medium,1,-5,205,55.072463768115945,1
1876,D,2023-01-15,2023-01-16,7,598,71,0,0,342,7,46,Furniture,597.02,2638,Low,1,-6,527,657.1428571428571,1
8027,C,2023-01-15,2023-01-16,4,145,450,0,0,319,12,49,Food,974.65,2971,Low,1,-3,-305,408.3333333333333,0
5142,D,2023-01-15,2023-01-16,2,367,421,0,0,307,23,34,Food,907.95,2152,Low,1,-1,-54,147.82608695652172,0
7966,A,2023-01-15,2023-01-16,9,739,354,0,0,226,89,26,Clothing,604.32,9425,Medium,1,-8,385,29.213483146067414,1
8079,B,2023-01-15,2023-01-16,9,641,479,0,0,281,63,2,Clothing,580.44,3926,Low,1,-8,162,3.1746031746031744,1
8987,D,2023-01-15,2023-01-16,4,193,327,0,0,455,17,56,Food,101.64,6420,Medium,1,-3,-134,329.4117647058823,0
7799,A,2023-01-15,2023-01-16,3,835,171,0,0,395,78,7,Clothing,941.66,6904,Low,1,-2,664,8.974358974358974,1
5465,D,2023-01-15,2023-01-16,6,415,122,0,0,134,99,36,Clothing,709.83,2651,Medium,1,-5,293,36.36363636363637,1
1635,D,2023-01-15,2023-01-16,3,711,90,0,0,379,64,40,Electronics,507.19,3649,Low,1,-2,621,62.5,1
2693,B,2023-01-15,2023-01-16,1,170,223,1,0,262,65,78,Food,858.88,7240,Medium,1,0,-53,120.0,0
5752,C,2023-01-15,2023-01-16,4,692,291,0,1,449,86,91,Electronics,733.39,6195,High,1,-3,401,105.8139534883721,1
9311,C,2023-01-15,2023-01-16,1,548,353,0,0,302,28,26,Clothing,567.93,8914,Medium,1,0,195,92.85714285714286,1
1830,A,2023-01-16,2023-01-17,2,466,251,0,0,464,58,84,Clothing,543.73,7762,Medium,1,-1,215,144.82758620689654,1
6177,A,2023-01-16,2023-01-17,3,911,408,0,0,261,87,99,Clothing,927.02,1654,Low,1,-2,503,113.79310344827587,1
9932,A,2023-01-16,2023-01-17,8,719,478,0,0,329,18,75,Electronics,801.11,3509,Low,1,-7,241,416.6666666666667,1
9308,B,2023-01-16,2023-01-17,4,713,297,0,2,458,44,90,Electronics,409.05,2182,High,1,-3,416,204.54545454545453,1
6949,C,2023-01-16,2023-01-17,4,509,366,0,0,448,64,99,Food,632.54,2409,High,1,-3,143,154.6875,1
3838,A,2023-01-16,2023-01-17,9,190,255,0,0,103,37,69,Clothing,204.4,5709,Low,1,-8,-65,186.48648648648648,0
2150,A,2023-01-16,2023-01-17,7,608,12,1,0,460,3,16,Electronics,933.92,3425,High,1,-6,596,533.3333333333333,0
8560,D,2023-01-16,2023-01-17,2,976,439,0,0,177,14,75,Food,698.3,9832,High,1,-1,537,535.7142857142857,1
2931,D,2023-01-16,2023-01-17,3,627,334,1,0,251,7,97,Electronics,960.43,2004,High,1,-2,293,1385.7142857142858,0
2664,A,2023-01-16,2023-01-17,4,209,117,0,0,457,17,9,Food,299.04,1367,Medium,1,-3,92,52.94117647058824,1
2081,D,2023-01-16,2023-01-17,4,874,434,1,0,215,70,22,Food,322.03,6640,Medium,1,-3,440,31.428571428571427,0
1512,D,2023-01-16,2023-01-17,8,771,177,0,0,453,83,5,Electronics,833.79,1262,High,1,-7,594,6.024096385542169,1
8805,D,2023-01-16,2023-01-17,6,864,460,0,0,135,79,84,Furniture,269.21,2581,High,1,-5,404,106.32911392405062,1
6237,B,2023-01-16,2023-01-17,3,188,307,0,0,434,39,43,Food,364.07,3980,Low,1,-2,-119,110.25641025641026,0
1559,A,2023-01-16,2023-01-17,9,706,499,1,0,390,5,98,Clothing,885.46,8801,High,1,-8,207,1960.0000000000002,0
4672,A,2023-01-16,2023-01-17,8,371,160,2,0,384,79,30,Electronics,522.57,5784,High,1,-7,211,37.9746835443038,0
8404,D,2023-01-16,2023-01-17,9,346,94,0,0,135,52,74,Electronics,307.38,9967,High,1,-8,252,142.30769230769232,1
4343,B,2023-01-16,2023-01-17,5,460,408,0,1,423,26,32,Furniture,415.24,1374,Medium,1,-4,52,123.07692307692308,1
5070,D,2023-01-16,2023-01-17,3,477,367,0,0,494,39,88,Furniture,714.79,6619,Low,1,-2,110,225.64102564102564,1
1580,B,2023-01-16,2023-01-17,4,305,313,0,0,154,45,17,Food,167.08,3092,High,1,-3,-8,37.77777777777778,0
8004,A,2023-01-16,2023-01-17,5,444,167,0,0,148,77,67,Furniture,962.54,3980,Low,1,-4,277,87.01298701298701,1
9130,D,2023-01-16,2023-01-17,9,929,86,0,1,412,31,26,Food,497.99,6427,Medium,1,-8,843,83.87096774193549,1
4147,A,2023-01-16,2023-01-17,9,897,421,0,0,454,77,12,Furniture,767.27,2756,Low,1,-8,476,15.584415584415584,1
5249,B,2023-01-16,2023-01-17,3,859,2,1,0,442,23,37,Furniture,704.95,6842,Low,1,-2,857,160.8695652173913,0
2679,C,2023-01-17,2023-01-18,7,554,371,0,0,154,40,42,Furniture,683.93,7942,Low,1,-6,183,105.0,1
4506,B,2023-01-17,2023-01-18,6,166,15,0,0,411,32,57,Furniture,425.85,9102,Medium,1,-5,151,178.125,1
8253,C,2023-01-17,2023-01-18,4,657,129,0,0,429,4,12,Clothing,51.92,3866,Low,1,-3,528,300.0,1
3744,A,2023-01-17,2023-01-18,5,142,22,0,0,359,81,46,Furniture,744.03,3870,High,1,-4,120,56.79012345679012,1
6188,A,2023-01-17,2023-01-18,2,328,97,0,0,464,84,97,Electronics,954.24,7665,High,1,-1,231,115.47619047619047,1
3141,D,2023-01-17,2023-01-18,7,912,157,0,1,229,46,27,Electronics,509.98,8480,High,1,-6,755,58.69565217391305,1
7617,C,2023-01-17,2023-01-18,4,543,238,1,1,187,75,78,Electronics,954.29,5730,Medium,1,-3,305,104.0,0
3479,B,2023-01-17,2023-01-18,2,333,9,0,0,491,42,7,Electronics,539.55,8305,Low,1,-1,324,16.666666666666664,1
7484,A,2023-01-17,2023-01-18,6,298,320,0,0,419,97,38,Food,175.7,1578,Low,1,-5,-22,39.175257731958766,0
8421,C,2023-01-17,2023-01-18,2,596,21,1,1,489,39,48,Furniture,247.07,5231,Medium,1,-1,575,123.07692307692308,0
5452,B,2023-01-17,2023-01-18,2,947,307,0,1,439,70,42,Clothing,866.07,7468,Low,1,-1,640,60.0,1
6881,C,2023-01-17,2023-01-18,7,131,366,0,1,369,56,27,Clothing,625.31,2635,High,1,-6,-235,48.214285714285715,0
7665,B,2023-01-17,2023-01-18,1,363,183,0,0,459,47,10,Furniture,420.25,8317,Low,1,0,180,21.27659574468085,1
3849,B,2023-01-17,2023-01-18,7,212,416,0,0,460,38,42,Food,801.39,6763,Low,1,-6,-204,110.5263157894737,0
8390,B,2023-01-17,2023-01-18,5,929,216,0,0,225,18,58,Clothing,645.29,6007,Low,1,-4,713,322.22222222222223,1
7905,B,2023-01-17,2023-01-18,1,558,213,2,1,426,2,41,Furniture,873.56,9100,Low,1,0,345,2050.0,0
3489,C,2023-01-17,2023-01-18,6,375,335,0,0,284,54,9,Electronics,971.23,1573,Low,1,-5,40,16.666666666666664,1
5611,C,2023-01-17,2023-01-18,7,245,157,0,0,464,81,98,Food,654.72,3171,Low,1,-6,88,120.98765432098766,1
3839,D,2023-01-17,2023-01-18,1,456,209,0,0,129,88,46,Furniture,971.01,4633,Medium,1,0,247,52.27272727272727,1
9527,C,2023-01-17,2023-01-18,9,105,407,0,0,307,30,93,Clothing,475.68,8706,High,1,-8,-302,310.0,0
6878,C,2023-01-17,2023-01-18,7,439,132,0,1,107,88,82,Clothing,841.59,5787,Medium,1,-6,307,93.18181818181817,1
7303,D,2023-01-17,2023-01-18,1,593,52,0,0,241,4,54,Food,907.38,3503,Medium,1,0,541,1350.0,1
1851,C,2023-01-17,2023-01-18,3,207,228,1,0,403,7,93,Clothing,54.72,3409,High,1,-2,-21,1328.5714285714287,0
2687,B,2023-01-17,2023-01-18,5,871,182,0,1,311,79,94,Furniture,866.44,2249,Medium,1,-4,689,118.9873417721519,1
7833,A,2023-01-18,2023-01-19,4,170,22,0,0,383,57,59,Furniture,414.6,4613,High,1,-3,148,103.50877192982458,1
3427,A,2023-01-18,2023-01-19,2,439,105,1,1,489,30,13,Food,404.25,7437,High,1,-1,334,43.333333333333336,0
5000,D,2023-01-18,2023-01-19,1,773,90,0,0,231,93,86,Furniture,783.79,4598,High,1,0,683,92.47311827956989,1
6052,C,2023-01-18,2023-01-19,4,199,118,1,0,455,44,16,Clothing,253.87,9091,High,1,-3,81,36.36363636363637,0
3738,C,2023-01-18,2023-01-19,7,426,459,0,0,422,77,45,Food,41.21,9264,Low,1,-6,-33,58.44155844155844,0
6732,D,2023-01-18,2023-01-19,4,132,137,1,0,493,29,32,Clothing,278.44,7276,High,1,-3,-5,110.34482758620689,0
6387,A,2023-01-18,2023-01-19,9,242,481,0,0,201,90,40,Clothing,651.96,1484,Medium,1,-8,-239,44.44444444444444,0
9002,B,2023-01-18,2023-01-19,8,343,119,1,1,382,36,90,Electronics,953.89,9614,Medium,1,-7,224,250.0,0
